title,recipe_link,img_link,ingredients,yield,nutrients,region,subregion,meal_type,total_calories,total_protein,total_fat,total_carb
Chai Tea Concentrate,https://www.allrecipes.com/recipe/241249/chai-tea-concentrate/,https://www.allrecipes.com/thmb/2QevW6xq1c-_XAvshtnD2sLaP64=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/2050425-6925d9f3ee4f469c9b39e9a7cf341709.jpg,"['4 cups water', '15 whole cloves', '3 cinnamon sticks', '8 (1/4 inch thick) slices unpeeled fresh ginger', '15 cardamom pods, split', '15 whole black peppercorns', '10 black tea bags', '0.33333334326744 cup brown sugar', '2 teaspoons vanilla extract']",8 servings,"{'calories': '58 kcal', 'carbohydrateContent': '14 g', 'fiberContent': '2 g', 'proteinContent': '1 g', 'sodiumContent': '13 mg', 'sugarContent': '9 g', 'fatContent': '0 g', 'unsaturatedFatContent': '0 g'}",asian,indian,drinks,450.55,6.08,2.46,111.42
Chai Tea Ice Cream,https://www.allrecipes.com/recipe/238128/chai-tea-ice-cream/,https://www.allrecipes.com/thmb/h920IfKwe4gBehdQ3Ovf6p5HGOY=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/1212802-8ad5df85d1e24ac6b71b4f7ec2543532.jpg,"['3 cups whole milk, or more to taste', '3 cups heavy whipping cream', '3 cups white sugar', '4 cinnamon sticks', '4 tablespoons Indian-style plain black tea', '3 tablespoons garam masala (Indian spice blend)', '10 black peppercorns', '6 cardamom pods', '2 whole star anise pods', '1 teaspoon ground nutmeg', '1 tablespoon vanilla extract', '1 cup chopped semisweet chocolate']",12 servings,"{'calories': '523 kcal', 'carbohydrateContent': '66 g', 'cholesterolContent': '88 mg', 'fiberContent': '3 g', 'proteinContent': '5 g', 'saturatedFatContent': '18 g', 'sodiumContent': '52 mg', 'sugarContent': '60 g', 'fatContent': '29 g', 'servingSize': '2 1/2 quarts', 'unsaturatedFatContent': '0 g'}",asian,indian,dessert,6231.46,56.23,338.44,802.23
Chai Tea Latte,https://www.allrecipes.com/recipe/222513/chai-tea-latte/,https://www.allrecipes.com/thmb/mO4PEgEGf_P4g6vCtnKu2OYQqMQ=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/1061271-f68ca4e27945437aafd8c5490971318f.jpg,"['0.75 cup boiling water', '1 chai tea bag', '1.5 teaspoons honey', '1 teaspoon white sugar', '0.75 cup milk']",1 serving,"{'calories': '145 kcal', 'carbohydrateContent': '23 g', 'cholesterolContent': '15 mg', 'proteinContent': '6 g', 'saturatedFatContent': '2 g', 'sodiumContent': '81 mg', 'sugarContent': '22 g', 'fatContent': '4 g', 'unsaturatedFatContent': '0 g'}",asian,indian,"na,drinks",133.94,6.12,3.68,20.11
Chai Tea Latte,https://www.allrecipes.com/recipe/222513/chai-tea-latte/,https://www.allrecipes.com/thmb/mO4PEgEGf_P4g6vCtnKu2OYQqMQ=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/1061271-f68ca4e27945437aafd8c5490971318f.jpg,"['0.75 cup boiling water', '1 chai tea bag', '1.5 teaspoons honey', '1 teaspoon white sugar', '0.75 cup milk']",1 serving,"{'calories': '145 kcal', 'carbohydrateContent': '23 g', 'cholesterolContent': '15 mg', 'proteinContent': '6 g', 'saturatedFatContent': '2 g', 'sodiumContent': '81 mg', 'sugarContent': '22 g', 'fatContent': '4 g', 'unsaturatedFatContent': '0 g'}",usa,state_or,na,133.94,6.12,3.68,20.11
Chakalaka,https://www.allrecipes.com/recipe/284143/chakalaka/,https://www.allrecipes.com/thmb/ifNvwbHDRP98LIyHYFsQa51Q2MM=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/9257773-63cc01b39c87490c8b87dd24bd89e009.jpg,"['1 tablespoon oil, or as needed', '3 medium onions, diced', '2 medium green bell peppers, diced', '3 medium carrots, diced', '3 medium tomatoes, diced', '2 small Thai green chiles, chopped', '0.25 cup water', '1 cube vegetable bouillon', '1 teaspoon curry powder, or to taste', '1 teaspoon chili powder', 'salt and ground black pepper to taste']",4 servings,"{'calories': '101 kcal', 'carbohydrateContent': '16 g', 'fiberContent': '4 g', 'proteinContent': '3 g', 'saturatedFatContent': '1 g', 'sodiumContent': '21 mg', 'sugarContent': '8 g', 'fatContent': '4 g', 'unsaturatedFatContent': '0 g'}",african,na,side,546.89,15.86,17.33,94.31
Chakalaka,https://www.allrecipes.com/recipe/284143/chakalaka/,https://www.allrecipes.com/thmb/ifNvwbHDRP98LIyHYFsQa51Q2MM=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/9257773-63cc01b39c87490c8b87dd24bd89e009.jpg,"['1 tablespoon oil, or as needed', '3 medium onions, diced', '2 medium green bell peppers, diced', '3 medium carrots, diced', '3 medium tomatoes, diced', '2 small Thai green chiles, chopped', '0.25 cup water', '1 cube vegetable bouillon', '1 teaspoon curry powder, or to taste', '1 teaspoon chili powder', 'salt and ground black pepper to taste']",4 servings,"{'calories': '101 kcal', 'carbohydrateContent': '16 g', 'fiberContent': '4 g', 'proteinContent': '3 g', 'saturatedFatContent': '1 g', 'sodiumContent': '21 mg', 'sugarContent': '8 g', 'fatContent': '4 g', 'unsaturatedFatContent': '0 g'}",african,south_african,na,546.89,15.86,17.33,94.31
Chakchouka (Shakshouka),https://www.allrecipes.com/recipe/213717/chakchouka-shakshouka/,https://www.allrecipes.com/thmb/-DLKCvxdGIVtC1RvRIjaaL0yDDA=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/2273713-chakchouka-shakshouka-lucy-1x1-1-a05f8534ec944c77b294538d0fc6b6d2.jpg,"['3 tablespoons olive oil', '1.3333333730698 cups chopped onion', '1 cup thinly sliced bell peppers, any color', '2 cloves garlic, minced, or to taste', '2.5 cups chopped tomatoes', '1 hot chile pepper, seeded and finely chopped, or to taste', '1 teaspoon ground cumin', '1 teaspoon paprika', '1 teaspoon salt', '4 large eggs']",4 servings,"{'calories': '209 kcal', 'carbohydrateContent': '13 g', 'cholesterolContent': '164 mg', 'fiberContent': '3 g', 'proteinContent': '8 g', 'saturatedFatContent': '3 g', 'sodiumContent': '654 mg', 'sugarContent': '7 g', 'fatContent': '15 g', 'unsaturatedFatContent': '0 g'}",african,na,"na,main",933.91,36.24,62.23,66.23
Chakchouka (Shakshouka),https://www.allrecipes.com/recipe/213717/chakchouka-shakshouka/,https://www.allrecipes.com/thmb/-DLKCvxdGIVtC1RvRIjaaL0yDDA=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/2273713-chakchouka-shakshouka-lucy-1x1-1-a05f8534ec944c77b294538d0fc6b6d2.jpg,"['3 tablespoons olive oil', '1.3333333730698 cups chopped onion', '1 cup thinly sliced bell peppers, any color', '2 cloves garlic, minced, or to taste', '2.5 cups chopped tomatoes', '1 hot chile pepper, seeded and finely chopped, or to taste', '1 teaspoon ground cumin', '1 teaspoon paprika', '1 teaspoon salt', '4 large eggs']",4 servings,"{'calories': '209 kcal', 'carbohydrateContent': '13 g', 'cholesterolContent': '164 mg', 'fiberContent': '3 g', 'proteinContent': '8 g', 'saturatedFatContent': '3 g', 'sodiumContent': '654 mg', 'sugarContent': '7 g', 'fatContent': '15 g', 'unsaturatedFatContent': '0 g'}",african,north_african,na,933.91,36.24,62.23,66.23
Chakchouka (Shakshouka),https://www.allrecipes.com/recipe/213717/chakchouka-shakshouka/,https://www.allrecipes.com/thmb/-DLKCvxdGIVtC1RvRIjaaL0yDDA=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/2273713-chakchouka-shakshouka-lucy-1x1-1-a05f8534ec944c77b294538d0fc6b6d2.jpg,"['3 tablespoons olive oil', '1.3333333730698 cups chopped onion', '1 cup thinly sliced bell peppers, any color', '2 cloves garlic, minced, or to taste', '2.5 cups chopped tomatoes', '1 hot chile pepper, seeded and finely chopped, or to taste', '1 teaspoon ground cumin', '1 teaspoon paprika', '1 teaspoon salt', '4 large eggs']",4 servings,"{'calories': '209 kcal', 'carbohydrateContent': '13 g', 'cholesterolContent': '164 mg', 'fiberContent': '3 g', 'proteinContent': '8 g', 'saturatedFatContent': '3 g', 'sodiumContent': '654 mg', 'sugarContent': '7 g', 'fatContent': '15 g', 'unsaturatedFatContent': '0 g'}",middle_eastern,israeli,na,933.91,36.24,62.23,66.23
Chakchouka (Shakshouka),https://www.allrecipes.com/recipe/213717/chakchouka-shakshouka/,https://www.allrecipes.com/thmb/-DLKCvxdGIVtC1RvRIjaaL0yDDA=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/2273713-chakchouka-shakshouka-lucy-1x1-1-a05f8534ec944c77b294538d0fc6b6d2.jpg,"['3 tablespoons olive oil', '1.3333333730698 cups chopped onion', '1 cup thinly sliced bell peppers, any color', '2 cloves garlic, minced, or to taste', '2.5 cups chopped tomatoes', '1 hot chile pepper, seeded and finely chopped, or to taste', '1 teaspoon ground cumin', '1 teaspoon paprika', '1 teaspoon salt', '4 large eggs']",4 servings,"{'calories': '209 kcal', 'carbohydrateContent': '13 g', 'cholesterolContent': '164 mg', 'fiberContent': '3 g', 'proteinContent': '8 g', 'saturatedFatContent': '3 g', 'sodiumContent': '654 mg', 'sugarContent': '7 g', 'fatContent': '15 g', 'unsaturatedFatContent': '0 g'}",middle_eastern,na,na,933.91,36.24,62.23,66.23
Chakchouka (Shakshouka),https://www.allrecipes.com/recipe/213717/chakchouka-shakshouka/,https://www.allrecipes.com/thmb/-DLKCvxdGIVtC1RvRIjaaL0yDDA=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/2273713-chakchouka-shakshouka-lucy-1x1-1-a05f8534ec944c77b294538d0fc6b6d2.jpg,"['3 tablespoons olive oil', '1.3333333730698 cups chopped onion', '1 cup thinly sliced bell peppers, any color', '2 cloves garlic, minced, or to taste', '2.5 cups chopped tomatoes', '1 hot chile pepper, seeded and finely chopped, or to taste', '1 teaspoon ground cumin', '1 teaspoon paprika', '1 teaspoon salt', '4 large eggs']",4 servings,"{'calories': '209 kcal', 'carbohydrateContent': '13 g', 'cholesterolContent': '164 mg', 'fiberContent': '3 g', 'proteinContent': '8 g', 'saturatedFatContent': '3 g', 'sodiumContent': '654 mg', 'sugarContent': '7 g', 'fatContent': '15 g', 'unsaturatedFatContent': '0 g'}",usa,jewish,na,933.91,36.24,62.23,66.23
Challah Bread,https://www.allrecipes.com/recipe/6760/challah-i/,https://www.allrecipes.com/thmb/QQkI-6RdIbzr34vyz0rk4Cbh7Yk=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/challah-l-photo-by-rochelle-4473838-c8e1ee96911b43459b3bec328cdca397.jpg,"['2.5 cups warm water (110 degrees F/45 degrees C)', '1 tablespoon active dry yeast', '0.5 cup honey', '4 tablespoons vegetable oil', '3 eggs, divided', '1 tablespoon salt', '8 cups unbleached all-purpose flour', '1 tablespoon poppy seeds']",30 servings,"{'calories': '165 kcal', 'carbohydrateContent': '30 g', 'cholesterolContent': '19 mg', 'fiberContent': '1 g', 'proteinContent': '4 g', 'saturatedFatContent': '1 g', 'sodiumContent': '241 mg', 'sugarContent': '5 g', 'fatContent': '3 g', 'unsaturatedFatContent': '0 g'}",usa,jewish,"na,na,na",4933.94,129.05,82.85,911.22
Champorado,https://www.allrecipes.com/recipe/212939/champorado/,https://www.allrecipes.com/thmb/MWVfHYLPq4qa5_m22BJmLUia6ok=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/5041471-b1b4553298694a04998315a839d5cbd2.jpg,"['1 cup glutinous sweet rice', '2 cups light coconut milk', '0.5 cup cocoa powder', '1 cup white sugar', '1 teaspoon salt', '1 cup thick coconut milk']",6 servings,"{'calories': '428 kcal', 'carbohydrateContent': '53 g', 'fiberContent': '4 g', 'proteinContent': '5 g', 'saturatedFatContent': '22 g', 'sodiumContent': '407 mg', 'sugarContent': '34 g', 'fatContent': '25 g', 'unsaturatedFatContent': '0 g'}",asian,filipino,"na,dessert",1856.26,19.2,85.48,271.35
Chana Masala (Savory Indian Chick Peas),https://www.allrecipes.com/recipe/236564/chana-masala-savory-indian-chick-peas/,https://www.allrecipes.com/thmb/siVGrqeV5Q7xvRGaWWA_5ph9Dds=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/236564-chana-masala-savory-indian-chick-peas-3x4-672-copy-63ae3db5114644419c313cd0e479c9dd.jpg,"['1 onion, chopped', '1 tomato, chopped', '1 (1 inch) piece fresh ginger, peeled and chopped', '4 cloves garlic, chopped, or more to taste', '1 green chile pepper, seeded and chopped', '3 tablespoons olive oil', '2 fresh bay leaves', '1 teaspoon chili powder', '1 teaspoon coriander powder', '1 teaspoon garam masala', '0.5 teaspoon turmeric powder', '1 pinch salt to taste', 'water as needed', '1 (15 ounce) can chickpeas', '1 teaspoon fresh cilantro leaves, for garnish, or more to taste']",2 servings,"{'calories': '413 kcal', 'carbohydrateContent': '46 g', 'fiberContent': '10 g', 'proteinContent': '9 g', 'saturatedFatContent': '3 g', 'sodiumContent': '525 mg', 'sugarContent': '5 g', 'fatContent': '23 g', 'unsaturatedFatContent': '0 g'}",asian,indian,"na,main",1081.65,35.19,53.77,124.97
Chantal's New York Cheesecake,https://www.allrecipes.com/recipe/8350/chantals-new-york-cheesecake/,https://www.allrecipes.com/thmb/us2QJ5LMjzQ3T7ZQUXbwuE3El44=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/8350-chantals-new-york-ddmfs-cheesecake-1x1-314-8ab2f6514de84640b43dcaacfb7e5341.jpg,"['15 graham crackers, crushed', '2 tablespoons butter, melted', '4 (8 ounce) packages cream cheese', '1.5 cups white sugar', '0.75 cup milk', '4 eggs', '1 cup sour cream', '0.25 cup all-purpose flour', '1 tablespoon vanilla extract']",12 servings,"{'calories': '533 kcal', 'carbohydrateContent': '44 g', 'cholesterolContent': '159 mg', 'fiberContent': '1 g', 'proteinContent': '10 g', 'saturatedFatContent': '21 g', 'sodiumContent': '380 mg', 'sugarContent': '32 g', 'fatContent': '36 g', 'unsaturatedFatContent': '0 g'}",usa,state_ny,na,6490.95,111.09,426.79,571.13
Chanterelle Mushroom and Bacon Tartlets,https://www.allrecipes.com/recipe/52559/chanterelle-mushroom-and-bacon-tartlets/,https://www.allrecipes.com/thmb/_OO0dEYY8nHqqBNJrZRGvGCyYWs=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/27058-05fe9daa1a62478c83731ee9f79ea37b.jpg,"['2 teaspoons olive oil', '2 tablespoons minced shallots', '1 clove garlic, minced', '1.5 cups chanterelle mushrooms, finely chopped', '1 tablespoon brandy', '0.5 teaspoon minced fresh thyme', '1 tablespoon minced fresh parsley', '0.25 teaspoon salt and pepper to taste', '1 egg', '0.25 cup milk', '0.25 cup shredded Swiss cheese', '2 tablespoons cream cheese, softened', '2 slices bacon, cooked and crumbled', '24 mini phyllo tart shells']",12 servings,"{'calories': '109 kcal', 'carbohydrateContent': '7 g', 'cholesterolContent': '25 mg', 'fiberContent': '0 g', 'proteinContent': '4 g', 'saturatedFatContent': '2 g', 'sodiumContent': '132 mg', 'sugarContent': '1 g', 'fatContent': '6 g', 'unsaturatedFatContent': '0 g'}",usa,state_wa,na,10616.28,113.47,464.64,1532.78
Chanterelle Risotto,https://www.allrecipes.com/recipe/47757/chanterelle-risotto/,https://www.allrecipes.com/thmb/fv3KwflY5BGhYaJCbOB0bObUT6U=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/4103-c59a708564134f46bee0d68b6adbbafd.jpg,"['2 tablespoons butter', '2 cloves chopped fresh garlic', '2 cups sliced chanterelle mushrooms', '2 tablespoons butter', '2 cups Arborio rice', '5 cups vegetable broth', '2 cups freshly grated Parmesan cheese', 'salt and ground black pepper to taste']",6 servings,"{'calories': '528 kcal', 'carbohydrateContent': '69 g', 'cholesterolContent': '50 mg', 'fiberContent': '2 g', 'proteinContent': '20 g', 'saturatedFatContent': '11 g', 'sodiumContent': '1056 mg', 'sugarContent': '3 g', 'fatContent': '18 g', 'unsaturatedFatContent': '0 g'}",usa,state_wa,na,1859.47,70.92,104.43,158.58
Chanukah Cookies,https://www.allrecipes.com/recipe/194662/chanukah-cookies/,https://www.allrecipes.com/thmb/MsKeJCruJSfv1OaodHLex8Nm3Fo=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/712390-56edb924cfa34fd4aa40e5b0290370d5.jpg,"['1.5 cups all-purpose flour', '0.5 teaspoon baking powder', '0.25 teaspoon salt', '0.5 cup butter', '0.5 cup white sugar', '2 egg yolks', '1 teaspoon vanilla extract', '1 teaspoon orange juice']",24 servings,"{'calories': '84 kcal', 'carbohydrateContent': '10 g', 'cholesterolContent': '27 mg', 'fiberContent': '0 g', 'proteinContent': '1 g', 'saturatedFatContent': '3 g', 'sodiumContent': '63 mg', 'sugarContent': '4 g', 'fatContent': '4 g', 'unsaturatedFatContent': '0 g'}",usa,jewish,"dessert,dessert",2008.68,25.76,102.93,246.07
Chap Chee Noodles,https://www.allrecipes.com/recipe/53731/chap-chee-noodles/,https://www.allrecipes.com/thmb/BBmblUvtOKyJjBhngLXirjNd-Rk=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/1328332-4d318df2cddc4103a1498a84fcfba6ea.jpg,"['1 tablespoon soy sauce', '1 tablespoon sesame oil', '2 green onions, finely chopped', '1 clove garlic, minced', '1 teaspoon sesame seeds', '1 teaspoon sugar', '0.25 teaspoon black pepper', '0.33333334326744 pound beef top sirloin, thinly sliced', '2 tablespoons vegetable oil', '0.5 cup thinly sliced carrots', '0.5 cup sliced bamboo shoots, drained', '0.25 pound napa cabbage, sliced', '2 cups chopped fresh spinach', '3 ounces cellophane noodles, soaked in warm water', '2 tablespoons soy sauce', '1 tablespoon sugar', '0.5 teaspoon salt', '0.25 teaspoon black pepper']",4 servings,"{'calories': '260 kcal', 'carbohydrateContent': '27 g', 'cholesterolContent': '23 mg', 'fiberContent': '2 g', 'proteinContent': '11 g', 'saturatedFatContent': '2 g', 'sodiumContent': '1025 mg', 'sugarContent': '5 g', 'fatContent': '13 g', 'unsaturatedFatContent': '0 g'}",asian,korean,"na,main",985.25,50.27,64.55,54.59
Chap Chee Noodles,https://www.allrecipes.com/recipe/53731/chap-chee-noodles/,https://www.allrecipes.com/thmb/BBmblUvtOKyJjBhngLXirjNd-Rk=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/1328332-4d318df2cddc4103a1498a84fcfba6ea.jpg,"['1 tablespoon soy sauce', '1 tablespoon sesame oil', '2 green onions, finely chopped', '1 clove garlic, minced', '1 teaspoon sesame seeds', '1 teaspoon sugar', '0.25 teaspoon black pepper', '0.33333334326744 pound beef top sirloin, thinly sliced', '2 tablespoons vegetable oil', '0.5 cup thinly sliced carrots', '0.5 cup sliced bamboo shoots, drained', '0.25 pound napa cabbage, sliced', '2 cups chopped fresh spinach', '3 ounces cellophane noodles, soaked in warm water', '2 tablespoons soy sauce', '1 tablespoon sugar', '0.5 teaspoon salt', '0.25 teaspoon black pepper']",4 servings,"{'calories': '260 kcal', 'carbohydrateContent': '27 g', 'cholesterolContent': '23 mg', 'fiberContent': '2 g', 'proteinContent': '11 g', 'saturatedFatContent': '2 g', 'sodiumContent': '1025 mg', 'sugarContent': '5 g', 'fatContent': '13 g', 'unsaturatedFatContent': '0 g'}",usa,jewish,main,985.25,50.27,64.55,54.59
Chapati (East African Bread),https://www.allrecipes.com/recipe/262203/chapati-east-african-bread/,https://www.allrecipes.com/thmb/IF7WNpkfDesGPYGmcXYC-Oz-lqI=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/8137388-eb84dec59a4447c795da01fe14d6e0f5.jpg,"['2 cups all-purpose flour, sifted', '1 teaspoon salt', '0.75 cup warm water, or as needed', '1 teaspoon vegetable oil', '2 teaspoons all-purpose flour, or as needed', '1 tablespoon vegetable oil']",6 servings,"{'calories': '182 kcal', 'carbohydrateContent': '33 g', 'fiberContent': '1 g', 'proteinContent': '4 g', 'saturatedFatContent': '1 g', 'sodiumContent': '389 mg', 'sugarContent': '0 g', 'fatContent': '3 g', 'unsaturatedFatContent': '0 g'}",african,east_african,na,1088.96,26.37,20.61,194.75
Chapati (East African Bread),https://www.allrecipes.com/recipe/262203/chapati-east-african-bread/,https://www.allrecipes.com/thmb/IF7WNpkfDesGPYGmcXYC-Oz-lqI=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/8137388-eb84dec59a4447c795da01fe14d6e0f5.jpg,"['2 cups all-purpose flour, sifted', '1 teaspoon salt', '0.75 cup warm water, or as needed', '1 teaspoon vegetable oil', '2 teaspoons all-purpose flour, or as needed', '1 tablespoon vegetable oil']",6 servings,"{'calories': '182 kcal', 'carbohydrateContent': '33 g', 'fiberContent': '1 g', 'proteinContent': '4 g', 'saturatedFatContent': '1 g', 'sodiumContent': '389 mg', 'sugarContent': '0 g', 'fatContent': '3 g', 'unsaturatedFatContent': '0 g'}",african,na,na,1088.96,26.37,20.61,194.75
