title,recipe_link,img_link,ingredients,yield,nutrients,region,subregion,meal_type,total_calories,total_protein,total_fat,total_carb
Healthier Amish Friendship Bread Starter,https://www.allrecipes.com/recipe/219434/healthier-amish-friendship-bread-starter/,https://www.allrecipes.com/thmb/AAXF5-qZuKRbC2WVFu_oHAf3cEQ=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/6637093-4fe88dccea264f7f962666df2ceb0070.jpg,"['1 (.25 ounce) package active dry yeast', '0.25 cup warm water (110 degrees F/45 degrees C)', '1 cup all-purpose flour', '1 cup white sugar', '1 cup low-fat milk', '1 cup white whole wheat flour', '1 cup white sugar', '1 cup low-fat milk', '0.5 cup all-purpose flour', '0.5 cup whole wheat flour', '1 cup white sugar', '1 cup low-fat milk']",120 servings,"{'calories': '33 kcal', 'carbohydrateContent': '8 g', 'cholesterolContent': '0 mg', 'fiberContent': '0 g', 'proteinContent': '1 g', 'sodiumContent': '3 mg', 'sugarContent': '5 g', 'fatContent': '0 g', 'unsaturatedFatContent': '0 g'}",usa,amish_mennonite,na,24059.11,650.29,70.05,5120.7
Healthier Downeast Maine Pumpkin Bread,https://www.allrecipes.com/recipe/222122/healthier-downeast-maine-pumpkin-bread/,https://www.allrecipes.com/thmb/3_oKpvM4a-qwDBS30fiSdkvxAOU=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/4982651-a4811c94e31c4540840a1d160e1ad4b5.jpg,"['1 (15 ounce) can pumpkin puree', '4 eggs', '0.5 cup unsalted butter, melted', '1.5 cups low-fat buttermilk', '1.5 cups packed brown sugar', '2 cups white whole wheat flour', '1.5 cups all-purpose flour', '2 teaspoons baking soda', '1.5 teaspoons salt', '1 teaspoon ground cinnamon', '1 teaspoon ground nutmeg', '0.5 teaspoon ground cloves', '0.25 teaspoon ground ginger', '0.66666668653488 cup raisins', '0.66666668653488 cup pumpkin seeds', '1 tablespoon raw sugar for sprinkling on top']",24 servings,"{'calories': '209 kcal', 'carbohydrateContent': '34 g', 'cholesterolContent': '42 mg', 'fiberContent': '2 g', 'proteinContent': '5 g', 'saturatedFatContent': '3 g', 'sodiumContent': '328 mg', 'sugarContent': '18 g', 'fatContent': '7 g', 'unsaturatedFatContent': '0 g'}",usa,state_me,na,4496.57,105.8,133.15,758.19
Healthier Slow Cooker Chicken and Dumplings,https://www.allrecipes.com/recipe/222117/healthier-slow-cooker-chicken-and-dumplings/,https://www.allrecipes.com/thmb/jyIVyuuCH9GHnhCv-_YcFQrx_GE=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/3877423-81e9722562774957af123c107cab6642.jpg,"['4 skinless, boneless chicken breast halves', '2 tablespoons butter', '2 cups natural cream of chicken soup', '1 onion, finely diced', '3 carrots, sliced', '10 ounces refrigerated reduced-fat biscuit dough, torn into pieces', '1 cup frozen peas']",8 servings,"{'calories': '248 kcal', 'carbohydrateContent': '29 g', 'cholesterolContent': '41 mg', 'fiberContent': '3 g', 'proteinContent': '16 g', 'saturatedFatContent': '3 g', 'sodiumContent': '758 mg', 'sugarContent': '4 g', 'fatContent': '7 g', 'unsaturatedFatContent': '0 g'}",usa,southern,soups_and_stews,2383.69,189.5,89.4,200.09
Healthier Slow Cooker Gumbo,https://www.allrecipes.com/recipe/278208/healthier-slow-cooker-gumbo/,https://www.allrecipes.com/thmb/ls6yBVpKFkMK6sJm7CIhQbYzuyU=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/7996586-265dc44512834979906a9fd87ea48a4a.jpg,"['0.33333334326744 cup all-purpose flour', '1 tablespoon vegetable oil', '2 green bell peppers, chopped', '1 large onion, chopped', '3 cloves garlic, minced', '0.5 pound chicken andouille sausage, quartered lengthwise and sliced', '2 (14.5 ounce) cans no-salt-added diced tomatoes', '1 (10.75 ounce) can reduced-sodium chicken broth', '1 tablespoon salt-free Cajun seasoning', '0.25 teaspoon salt', '0.25 teaspoon ground black pepper, or more to taste', '0.5 pound uncooked medium shrimp, peeled and deveined', '5 cups frozen riced cauliflower', '2 sprigs chopped fresh parsley, or to taste']",10 servings,"{'calories': '134 kcal', 'carbohydrateContent': '16 g', 'cholesterolContent': '59 mg', 'fiberContent': '5 g', 'proteinContent': '12 g', 'saturatedFatContent': '1 g', 'sodiumContent': '273 mg', 'sugarContent': '3 g', 'fatContent': '4 g', 'unsaturatedFatContent': '0 g'}",usa,cajun_creole,soups_and_stews,1649.25,142.89,70.42,119.08
Healthier Slow Cooker Gumbo,https://www.allrecipes.com/recipe/278208/healthier-slow-cooker-gumbo/,https://www.allrecipes.com/thmb/ls6yBVpKFkMK6sJm7CIhQbYzuyU=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/7996586-265dc44512834979906a9fd87ea48a4a.jpg,"['0.33333334326744 cup all-purpose flour', '1 tablespoon vegetable oil', '2 green bell peppers, chopped', '1 large onion, chopped', '3 cloves garlic, minced', '0.5 pound chicken andouille sausage, quartered lengthwise and sliced', '2 (14.5 ounce) cans no-salt-added diced tomatoes', '1 (10.75 ounce) can reduced-sodium chicken broth', '1 tablespoon salt-free Cajun seasoning', '0.25 teaspoon salt', '0.25 teaspoon ground black pepper, or more to taste', '0.5 pound uncooked medium shrimp, peeled and deveined', '5 cups frozen riced cauliflower', '2 sprigs chopped fresh parsley, or to taste']",10 servings,"{'calories': '134 kcal', 'carbohydrateContent': '16 g', 'cholesterolContent': '59 mg', 'fiberContent': '5 g', 'proteinContent': '12 g', 'saturatedFatContent': '1 g', 'sodiumContent': '273 mg', 'sugarContent': '3 g', 'fatContent': '4 g', 'unsaturatedFatContent': '0 g'}",usa,southern,soups_and_stews,1649.25,142.89,70.42,119.08
Healthier Southern Peach Cobbler,https://www.allrecipes.com/recipe/219449/healthier-southern-peach-cobbler/,https://www.allrecipes.com/thmb/rSWwcfa_YwxBvEqTyD-py3rU7Sc=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/8338256-healthier-southern-peach-cobbler-Donna-Canada-4x3-1-90eff94976374ef8956bd952f75e49eb.jpg,"['8 fresh peaches - peeled, pitted, and sliced into thin wedges', '2 tablespoons brown sugar', '0.25 teaspoon ground cinnamon', '0.125 teaspoon ground nutmeg', '1 teaspoon fresh lemon juice', '2 teaspoons cornstarch', '1 cup whole wheat pastry flour', '0.25 cup white sugar', '0.25 cup brown sugar', '1 teaspoon baking powder', '0.5 teaspoon salt', '6 tablespoons unsalted butter, chilled and cut into small pieces', '0.25 cup boiling water', '2 tablespoons brown sugar', '1 teaspoon ground cinnamon']",4 servings,"{'calories': '446 kcal', 'carbohydrateContent': '71 g', 'cholesterolContent': '46 mg', 'fiberContent': '3 g', 'proteinContent': '3 g', 'saturatedFatContent': '11 g', 'sodiumContent': '431 mg', 'sugarContent': '51 g', 'fatContent': '18 g', 'unsaturatedFatContent': '0 g'}",usa,southern,"dessert,dessert",3108.46,61.92,93.22,540.34
Healthier Swedish Meatballs,https://www.allrecipes.com/recipe/278435/healthier-swedish-meatballs/,https://www.allrecipes.com/thmb/2_gzOZxz-XH7UpsTksQGlJUmNQ0=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/7663248-e1b464ca7abd4731a04701eba320913a.jpg,"['1 tablespoon olive oil', '0.5 sweet onion, grated', '1 pound ground sirloin', '0.5 pound ground pork', '0.75 cup seasoned panko bread crumbs', '1 egg', '1 tablespoon milk', '1 teaspoon garlic powder', '1 teaspoon salt', '0.5 teaspoon freshly ground black pepper', '4 dashes Worcestershire sauce, divided', '4.5 cups reduced-sodium beef broth, divided', '1 tablespoon reduced-sodium soy sauce', '1 tablespoon finely chopped fresh rosemary', '0.25 cup cornstarch', '0.33333334326744 cup Greek yogurt', '2 tablespoons chopped fresh parsley']",4 servings,"{'calories': '442 kcal', 'carbohydrateContent': '25 g', 'cholesterolContent': '136 mg', 'fiberContent': '1 g', 'proteinContent': '39 g', 'saturatedFatContent': '8 g', 'sodiumContent': '1088 mg', 'sugarContent': '2 g', 'fatContent': '22 g', 'unsaturatedFatContent': '0 g'}",european,scandinavian,"na,na",2540.98,227.39,125.81,110.98
Healthier Taco Salad,https://www.allrecipes.com/recipe/266001/healthier-taco-salad/,https://www.allrecipes.com/thmb/b22b5AI0as2PIvOO_VgvI7SeVZk=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/408764-3297ae0e57c945909ba96e173e08af05.jpg,"['2 pounds lean ground beef', '1 medium onion, finely chopped', '1.5 cups low-sodium tomato juice', ""2 tablespoons hot pepper sauce (such as Frank's RedHot®)"", '2 teaspoons chili powder', '2 teaspoons ground cumin', '1 teaspoon garlic powder', '1 teaspoon dried oregano', '0.75 teaspoon salt', '0.5 teaspoon cayenne pepper', '1 (14.5 ounce) package baked tortilla chips, or to taste', '1 cup shredded reduced-fat Cheddar cheese, or to taste', '0.33333334326744 head iceberg lettuce, shredded, or to taste', '1 cup salsa, or to taste']",8 servings,"{'calories': '479 kcal', 'carbohydrateContent': '51 g', 'cholesterolContent': '83 mg', 'fiberContent': '5 g', 'proteinContent': '33 g', 'saturatedFatContent': '6 g', 'sodiumContent': '1053 mg', 'sugarContent': '4 g', 'fatContent': '17 g', 'unsaturatedFatContent': '0 g'}",usa,state_ca,salad,4368.54,347.02,145.53,404.92
Healthier World's Best Lasagna,https://www.allrecipes.com/recipe/222087/healthier-worlds-best-lasagna/,https://www.allrecipes.com/thmb/-3TqnEurRHl5pxO1vYZ1nQfDKyw=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/879964-5e52fd0192fe4a23bf4757621e012117.jpg,"['1 pound turkey sausage', '0.75 pound lean ground turkey', '0.5 cup minced onion', '2 cloves garlic, crushed', '1 (28 ounce) can crushed tomatoes', '2 (6 ounce) cans tomato paste', '2 (6.5 ounce) cans canned tomato sauce', '0.5 cup water', '1.5 teaspoons dried basil leaves', '0.5 teaspoon fennel seeds', '1 teaspoon Italian seasoning', '0.25 teaspoon ground black pepper', '2 tablespoons chopped fresh parsley', '12 lasagna noodles', '16 ounces ricotta cheese', '0.75 pound low fat mozzarella cheese, sliced', '0.75 cup grated Parmesan cheese']",12 servings,"{'calories': '390 kcal', 'carbohydrateContent': '33 g', 'cholesterolContent': '81 mg', 'fiberContent': '4 g', 'proteinContent': '33 g', 'saturatedFatContent': '7 g', 'sodiumContent': '1129 mg', 'sugarContent': '6 g', 'fatContent': '15 g', 'unsaturatedFatContent': '0 g'}",european,italian,main,5333.89,426.92,222.2,423.64
Healthy Chicken Salad,https://www.allrecipes.com/recipe/272849/healthy-chicken-salad/,https://www.allrecipes.com/thmb/Uka2z8Cdh4KCZBI6PsFATnKzkgA=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/272849-HealthyChickenSalad-mfs-1X1-0816-98fcc847db9c479b9f8da507cac58197.jpg,"['1 (6 ounce) container fat-free Greek yogurt (such as Fage®)', '0.5 cup low-fat cottage cheese', '0.5 cup chopped celery', '0.5 cup diced apple', '0.25 cup sweetened dried cranberries (such as Craisins®)', '2 tablespoons chopped onion', '2 tablespoons chopped pecans', '0.5 tablespoon Dijon mustard', '1.25 cups cubed, cooked chicken', 'salt and ground black pepper to taste']",4 servings,"{'calories': '168 kcal', 'carbohydrateContent': '13 g', 'cholesterolContent': '29 mg', 'fiberContent': '1 g', 'proteinContent': '15 g', 'saturatedFatContent': '2 g', 'sodiumContent': '248 mg', 'sugarContent': '10 g', 'fatContent': '6 g', 'unsaturatedFatContent': '0 g'}",usa,state_ca,"salad,salad",1145.16,84.7,42.26,113.7
Healthy Fish Tacos with Mango Salsa,https://www.allrecipes.com/recipe/233899/healthy-fish-tacos-with-mango-salsa/,https://www.allrecipes.com/thmb/t3pto_WDxiOXcgCD6l3JQVQdCRE=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/9179296-cbdc1cd7b64d462baa9191f8d83dad60.jpg,"['1 mango - peeled, seeded, and chopped', '2 avocados - peeled, pitted, and chopped', '1 cup chopped tomato', '0.5 cup diced red onion', '0.5 cup diced red pepper', '2 tablespoons chopped fresh flat-leaf parsley', '2 tablespoons canola oil', '2 tablespoons brown sugar', '1 lime, juiced', '1 teaspoon cider vinegar', '1 dash hot pepper sauce, or to taste', 'salt and ground black pepper to taste', '8 taco shells', '4 (6 ounce) mahi mahi fillets, cut into 1-inch slices', '1 teaspoon ground black pepper', '1 teaspoon paprika', '0.5 teaspoon salt', '2 tablespoons olive oil']",8 servings,"{'calories': '324 kcal', 'carbohydrateContent': '24 g', 'cholesterolContent': '62 mg', 'fiberContent': '6 g', 'proteinContent': '19 g', 'saturatedFatContent': '3 g', 'sodiumContent': '290 mg', 'sugarContent': '8 g', 'fatContent': '18 g', 'unsaturatedFatContent': '0 g'}",usa,state_ca,"na,na",2782.96,183.57,145.09,203.07
Healthy Instant Pot® Orange Chicken,https://www.allrecipes.com/recipe/270332/healthy-instant-pot-orange-chicken/,https://www.allrecipes.com/thmb/LlmPNUu_L8Ymsy5cXmiUY2ClVSk=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/6313303-a3475d26d11047b8b18e57f04f53a4ca.jpg,"['0.25 cup vegetable oil', '0.25 cup cornstarch', '0.5 teaspoon salt', '0.5 teaspoon garlic powder', '0.25 teaspoon Chinese five-spice powder', '2 (4 ounce) chicken breasts, cut into bite-sized pieces', '0.33333334326744 cup freshly squeezed orange juice', '0.25 cup water', '1 tablespoon white vinegar', '1 tablespoon coconut aminos (soy-free seasoning sauce)', '1 tablespoon cornstarch', '1 tablespoon sugar', '1 teaspoon grated garlic', '1 teaspoon grated ginger']",2 servings,"{'calories': '499 kcal', 'carbohydrateContent': '32 g', 'cholesterolContent': '65 mg', 'fiberContent': '0 g', 'proteinContent': '24 g', 'saturatedFatContent': '5 g', 'sodiumContent': '776 mg', 'sugarContent': '10 g', 'fatContent': '30 g', 'unsaturatedFatContent': '0 g'}",asian,chinese,main,1187.6,73.41,65.02,73.37
Healthy and Delicious Southern Turnip Greens,https://www.allrecipes.com/recipe/236280/healthy-and-delicious-southern-turnip-greens/,https://www.allrecipes.com/thmb/tORXDNQ_x9vka4mQBfFMrcBIpG0=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/8918040-0b1184647f9a4ad2a06d888f4b102965.jpg,"['1 (14 ounce) can chicken broth', '1.5 cups water', '3 tablespoons extra-virgin olive oil', '0.25 teaspoon salt', '0.25 teaspoon ground black pepper', '1 pound turnip greens, chopped', '0.5 teaspoon white sugar']",5 servings,"{'calories': '105 kcal', 'carbohydrateContent': '6 g', 'cholesterolContent': '2 mg', 'fiberContent': '3 g', 'proteinContent': '2 g', 'saturatedFatContent': '1 g', 'sodiumContent': '530 mg', 'sugarContent': '1 g', 'fatContent': '9 g', 'unsaturatedFatContent': '0 g'}",usa,southern,"na,side,side",484.27,8.01,42.47,24.12
Hearty Creole Okra and Tomatoes,https://www.allrecipes.com/recipe/192302/hearty-creole-okra-and-tomatoes/,https://www.allrecipes.com/thmb/J2F0823S7jEIyeRrRv18u25YJ30=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/7146530-d63b82aa7c6e459ab8664fab29cfc322.jpg,"['2 tablespoons butter', '2 tablespoons olive oil', '4 stalks celery, chopped', '2 onions, chopped', '4 ears fresh corn, shucked and kernels scraped from cob', '2 pounds fresh okra, cut into 1/2 inch slices', '2 (28 ounce) cans whole tomatoes, broken up', '0.5 pound andouille sausage, diced', '0.5 teaspoon Creole seasoning, or to taste', 'sea salt and ground black pepper to taste']",12 servings,"{'calories': '180 kcal', 'carbohydrateContent': '19 g', 'cholesterolContent': '16 mg', 'fiberContent': '5 g', 'proteinContent': '6 g', 'saturatedFatContent': '4 g', 'sodiumContent': '436 mg', 'sugarContent': '7 g', 'fatContent': '10 g', 'unsaturatedFatContent': '0 g'}",usa,southern,side,2052.89,73.38,124.66,198.89
Hearty Halibut Chowder,https://www.allrecipes.com/recipe/164554/hearty-halibut-chowder/,https://www.allrecipes.com/thmb/MWpOx7ufKZy7QpGoyK1QMCYqakg=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/1885760-ac179e7516944b52a2b5a30007197c2a.jpg,"['1 tablespoon unsalted butter', '1 large onion, finely diced', '2 large potatoes, peeled and cubed', '2 cloves garlic, minced', '6 cups chicken stock', '1 (8 ounce) can stewed tomatoes, diced', '2 large carrots, shredded', '1.5 cups milk', '0.5 cup heavy cream', 'salt and pepper to taste', '2 pounds halibut, cut into 1-inch cubes', '0.5 cup shredded Cheddar cheese', '1 pinch red pepper flakes, or to taste']",16 servings,"{'calories': '172 kcal', 'carbohydrateContent': '13 g', 'cholesterolContent': '39 mg', 'fiberContent': '2 g', 'proteinContent': '15 g', 'saturatedFatContent': '3 g', 'sodiumContent': '364 mg', 'sugarContent': '3 g', 'fatContent': '7 g', 'unsaturatedFatContent': '0 g'}",usa,state_ak,na,3156.64,289.14,114.09,236.71
Hearty Italian Meatball Soup,https://www.allrecipes.com/recipe/231282/hearty-italian-meatball-soup/,https://www.allrecipes.com/thmb/h2aokY8vkzz_hJxJ-lvj-H2hlZs=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/3398657-hearty-italian-meatball-soup-Allrecipes-Magazine-4x3-1-5f34999c0ba54ffe9260a3b3137a5ef1.jpg,"['3 cups water', '2 (14 ounce) cans diced tomatoes with onion and garlic, undrained', '2 (14 ounce) cans beef broth', '1 teaspoon Italian seasoning', '1 (16 ounce) package frozen cooked Italian-style meatballs', '2 cups frozen Italian-blend vegetables', '1 cup small star-shaped dried pasta', '0.25 cup grated Parmesan cheese']",8 servings,"{'calories': '272 kcal', 'carbohydrateContent': '31 g', 'cholesterolContent': '49 mg', 'fiberContent': '3 g', 'proteinContent': '17 g', 'saturatedFatContent': '3 g', 'sodiumContent': '498 mg', 'sugarContent': '1 g', 'fatContent': '9 g', 'unsaturatedFatContent': '0 g'}",european,italian,soups_and_stews,2065.29,106.89,113.37,164.95
Hearty Meatball Sandwich,https://www.allrecipes.com/recipe/59030/hearty-meatball-sandwich/,https://www.allrecipes.com/thmb/cUb0d2NRciPSU2SCuufc_QS0HsY=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/5265875-f28650253c024c8ab2deb24ff35bd0be.jpg,"['1.5 pounds lean ground beef', '0.33333334326744 cup Italian seasoned bread crumbs', '0.5 small onion, chopped', '1 teaspoon salt', '0.5 cup shredded mozzarella cheese, divided', '1 tablespoon cracked black pepper', '1 teaspoon garlic powder', '0.5 cup marinara sauce', '3 hoagie rolls, split lengthwise']",6 servings,"{'calories': '491 kcal', 'carbohydrateContent': '43 g', 'cholesterolContent': '75 mg', 'fiberContent': '3 g', 'proteinContent': '29 g', 'saturatedFatContent': '8 g', 'sodiumContent': '1069 mg', 'sugarContent': '5 g', 'fatContent': '21 g', 'unsaturatedFatContent': '0 g'}",usa,state_pa,na,2237.76,225.46,106.58,82.63
Hearty Minestrone Soup (Instant Pot®),https://www.allrecipes.com/recipe/262925/hearty-minestrone-soup-instant-pot/,https://www.allrecipes.com/thmb/LU_L093ctZ2Di_s2p4sXs30urBk=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/5137405-8dc1953eeb3342bc9af375e03a092159.jpg,"['2 tablespoons extra-virgin olive oil', '1 pound beef stew meat', '1 large onion, diced', '2 stalks celery, diced', '0.33333334326744 pound green beans, trimmed and cut into 1/2-inch pieces', '1 large carrot, diced', '4 cloves garlic, minced', '1 teaspoon dried oregano', '1 teaspoon dried basil', '1 pinch ground black pepper to taste', '6 cups chicken bone broth (such as Kettle and Fire)', '1 (28 ounce) can no-salt-added diced tomatoes', '1 (14 ounce) can crushed tomatoes', '1 (15 ounce) can red kidney beans, drained and rinsed', '1 cup gluten-free ditalini pasta', '1 pinch kosher salt to taste', '0.33333334326744 cup finely grated Parmesan cheese', '2 tablespoons chopped fresh basil']",8 servings,"{'calories': '369 kcal', 'carbohydrateContent': '32 g', 'cholesterolContent': '57 mg', 'fiberContent': '8 g', 'proteinContent': '23 g', 'saturatedFatContent': '6 g', 'sodiumContent': '1215 mg', 'sugarContent': '5 g', 'fatContent': '17 g', 'unsaturatedFatContent': '0 g'}",european,italian,soups_and_stews,2642.31,274.48,78.48,234.87
Hearty Spanish Beef Stew,https://www.allrecipes.com/recipe/285607/hearty-spanish-beef-stew/,https://www.allrecipes.com/thmb/fPhpiU_6wl_BBj8CX_VTi2GkLtg=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/9402038-2000-d905d0dedc3647ab90553017b2c15de3.jpg,"['2 tablespoons olive oil, divided', '1 medium red bell pepper, chopped', '0.5 medium onion, finely chopped', '3 cloves garlic, finely minced', '1 (15 ounce) can diced tomatoes', '2 tablespoons all-purpose flour', '1.5 teaspoons smoked paprika', '1.5 teaspoons sweet paprika', '1 teaspoon dried oregano', '1 teaspoon ground cumin', '0.5 teaspoon salt', '0.25 teaspoon pepper', '1 pound beef stew meat', '1 tablespoon butter', '2 cups water', '2 tablespoons red wine vinegar', '0.25 cup chopped pimento-stuffed green Manzanilla olives']",4 servings,"{'calories': '305 kcal', 'carbohydrateContent': '12 g', 'cholesterolContent': '67 mg', 'fiberContent': '2 g', 'proteinContent': '23 g', 'saturatedFatContent': '5 g', 'sodiumContent': '742 mg', 'sugarContent': '5 g', 'fatContent': '18 g', 'unsaturatedFatContent': '0 g'}",european,spanish,"main,soups_and_stews",1450.85,156.44,72.99,50.75
